INDEX,TIMESTAMP,TWEET,USER NAME,ID,USER LOCATION,USER DESCRIPTION,FOLLOWERS COUNT,VERIFIED STATUS,FRIENDS COUNT,STATUSES COUNT,CREATION TIME,GEO ENABLED,LOCATION,REPLY COUNT,RETWEET COUNT,LIKE COUNT,RETWEETED,FAVORITED,HASHTAGS,LANGUAGE,TAG,SEVERITY-SCORE
1,Sun Nov 03 22:48:43 +0000 2019,It's B.S. the announcers are cutting on OBJ and Landry over having cool shoes on. Classic no fun league.  @NFL… https://t.co/kdfwNkbpv2,Oak Coleman,oakleycoleman,"Kansas City, MO","Attorney, travel enthusiast, Buffalo Bills, OKC, University of Louisville, Gun Control, Independent.",16,False,111,764,Tue Dec 05 17:18:55 +0000 2017,True,,0,0,0,False,False,[],en,CLEvsDEN,7.202
2,Sun Nov 03 22:48:44 +0000 2019,"RT @NFL: COURTLAND SUTTON WANTED IT 💪💪

@SuttonCourtland | #CLEvsDEN

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t…",C. Mervyn Graham,Daminous_Purity,United Kingdom,#Youtuber #Minister #Influencer #Actor #PublicFigure #YouTube #NFL #FIFA #LFC http://daminouspurity.wix.com/mervyn Contact mervyn.countgraham@gmail.com,418611,False,421180,576173,Mon Dec 28 13:08:48 +0000 2009,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.553000000000001
3,Sun Nov 03 22:48:45 +0000 2019,#CLEvsDEN,🏋🏾‍♂️®️oshawn Jones🏃🏽‍♂️,Roshawn_Jones,"Toledo,Ohio ","Trainer of @charlesconwell 2016🇺🇸 Olympian,@othajones3rd (2018 Youth Olympian)& @jonesoshae ,@__zwop 12-0, my PRO Record : 3-0 (3 TKOs)",1750,False,251,43765,Thu Dec 09 02:54:26 +0000 2010,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],und,CLEvsDEN,5.0
4,Sun Nov 03 22:48:45 +0000 2019,"Distraction #37. Whether they’re getting picked on or not, why isn’t the uniform police calling this garbage out BE… https://t.co/xskuKFHV5R",Brian in Twinsburg,bsakes,Twinsburg | Cleveland,"b_sakes on IG ⚡️#TCB 👍🏻🇺🇸✌🏻🇸🇰👊🏻 #CLE Fan, #OSU Alum “No Retreat, Baby, No Surrender.""  - Springsteen",2501,False,2766,20168,Wed Mar 30 01:46:36 +0000 2011,True,"{'id': '65aa0cebdf1cd524', 'url': 'https://api.twitter.com/1.1/geo/id/65aa0cebdf1cd524.json', 'place_type': 'city', 'name': 'Twinsburg', 'full_name': 'Twinsburg, OH', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-81.489172, 41.276327], [-81.489172, 41.349821], [-81.400869, 41.349821], [-81.400869, 41.276327]]]}, 'attributes': {}}",0,0,0,False,False,[],en,CLEvsDEN,3.091
5,Sun Nov 03 22:48:47 +0000 2019,"RT @BroncosOffField: 👋 #BroncosCountry!

#BeAChampion and support @NSCD and @Broncos Charities by purchasing your 50/50 Raffle tickets at #…",Après LIVE,ApresLIVE,"Colorado, USA",Balanced mix of local & visitor content featuring #Mountains #Music #ApresSki & more since 2014... SHARE w/ #ApresLIVE for your chance to be featured!,790,False,485,13347,Mon Oct 21 21:17:58 +0000 2013,True,,0,0,0,False,False,"[{'text': 'BeAChampion'}, {'text': 'BeAChampion'}]",en,CLEvsDEN,9.2765
6,Sun Nov 03 22:48:48 +0000 2019,"Joe Schobert forces it out and Denzel Ward recovers!

Our 🏈!

#CLEvsDEN
https://t.co/265i6kGAvg",Northeast Ohio,StymieWizard330,"Youngstown,Ohio","#Youngstown #ohiopride
#330 #browns #Cavs #buckeyes #ohiostate #Indians #believeland #Cleveland #penguinpride #ysu",794,False,2175,53654,Mon Aug 02 19:41:10 +0000 2010,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
7,Sun Nov 03 22:48:50 +0000 2019,"RT @BrownsRally: Baker Mayfield ❌
Chubb ❌
OBJ ❌
Landry ❌

THIS GUY IS CARRYING THE #BROWNS RIGHT NOW #CLEvsDEN #SEIBERT https://t.co/5MPo1H…",Carrie Clapper,MrsSchmackyFrog,,Future wife of @schmackydafrog 🐸👰🏽,80,False,284,8499,Sun Mar 06 00:39:46 +0000 2011,True,,0,0,0,False,False,"[{'text': 'SEIBERT'}, {'text': 'SEIBERT'}, {'text': 'SEIBERT'}]",en,CLEvsDEN,5.0
8,Sun Nov 03 22:48:52 +0000 2019,Oh my god,Andy 😎 (6-2),joshallentime,,19 • @BuffaloBills / @NHLBlackhawks / @TimbersFC / @ManUtd,57,False,160,582,Fri Mar 08 22:56:50 +0000 2019,False,,0,0,0,False,False,[],en,CLEvsDEN,6.3660000000000005
9,Sun Nov 03 22:48:53 +0000 2019,"RT @Browns: Joe Schobert forces it out and Denzel Ward recovers!

Our 🏈!

#CLEvsDEN https://t.co/nq34NDQKtg",Jamila Milton,sexyqueen05,Somewhere U Want To Be,One of a kind.. Hometown chick... Loyal fan! Believeland!! Always think positive and stay motivated!,154,False,423,2429,Sun Jun 28 04:12:57 +0000 2009,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
10,Sun Nov 03 22:48:54 +0000 2019,"RT @Romi_Bean: The Broncos have scored 20 or more points only twice this season ... only one was a win (vs the Chargers) ...

Today, they h…",Mackavius Steward,kaviusbroncos18,"Rossville,Tn",,181,False,2712,31091,Sun Oct 23 21:57:40 +0000 2016,False,,0,0,0,False,False,[],en,CLEvsDEN,7.929500000000001
11,Sun Nov 03 22:48:55 +0000 2019,"I'm glad the @NFL is concerned with important issues like @obj and @God_Son80's shoes, instead of things like keepi… https://t.co/ntXglKBCGz",Chad Deaver,Deaver62,"La Crosse, WI","Former 82nd Airborne Paratrooper.
App State Grad: Exercise Science.
GA Strength Coach at UWLAX.
Strongman Competitor.
Die Hard Broncos fan.",22,False,126,592,Mon Jul 04 19:34:31 +0000 2011,True,,0,0,0,False,False,[],en,CLEvsDEN,9.158
12,Sun Nov 03 22:48:55 +0000 2019,"Let's just stop trying to use the ""fool me once"" line. It never comes out correctly...for anyone. #CLEvsDEN… https://t.co/tvUKXPT6aX",Other Guy Keith Malinak,KeithMalinak,I am an unresolved issue.,"The OTHER GUY on @PatUnleashed
https://t.co/di1lzlNVyJ ¤ @blazetv ¤ #PutThatInYourPipe #PatHeads #MoreOnTrivia ¤ Band name advisor ¤ Currently sitting in #DFW traffic.",6704,True,5327,23034,Wed Apr 19 09:26:49 +0000 2017,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,1.8755
13,Sun Nov 03 22:49:00 +0000 2019,Why is Hilliard the 2 min drill running back? #CLEvsDEN #browns,Seth,Seth_B0SS,"Lorain, OH",Husband to @sarajboss. Catdad to Chloe. #buckeyes #browns #cavs #indians #veteran #sneakerhead Jeremiah 29:11,228,False,869,12573,Thu Jul 02 22:21:32 +0000 2009,True,,0,0,0,False,False,"[{'text': 'browns'}, {'text': 'browns'}]",en,CLEvsDEN,5.0
14,Sun Nov 03 22:49:03 +0000 2019,"RT @NFL: Noah Fant!

75-yard touchdown for the @Broncos rookie TE! #CLEvsDEN @nrfant 

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on…",yeah,DatsBitchShit,"Houston, TX",Mac Miller - 55,63,False,206,5490,Tue May 20 05:41:58 +0000 2014,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.986
15,Sun Nov 03 22:49:04 +0000 2019,"RT @nflmx: Rompiendo tackleos y una gran escapada de @nrfant 🏃🏼‍♂️💨

En @FOXSportsMX lo puedes disfrutar 👀📺

3-14 #CLEvsDEN 
#NFLMX #Bronco…",gowac2@hotmail.com,gowac2,,,2,False,49,65,Tue Jan 16 00:30:57 +0000 2018,False,,0,0,0,False,False,"[{'text': 'NFLMX'}, {'text': 'NFLMX'}]",es,CLEvsDEN,5.0
16,Sun Nov 03 22:49:11 +0000 2019,RT @gkittle46: Let’s gooooo @nrfant #kirksdawgs https://t.co/kbrd2lYcxf,| Matthew Dunn |,Dunny_Bunny,University of Iowa '18,R.I.P. Mueller |The most important thing is to enjoy your life - to be happy - it's all that matters.|,989,False,677,6972,Wed Feb 23 21:31:51 +0000 2011,True,,0,0,0,False,False,[{'text': 'kirksdawgs'}],en,CLEvsDEN,5.0
17,Sun Nov 03 22:49:12 +0000 2019,"RT @Broncos: HE 👏 COULD 👏 GO 👏 ALL 👏 THE 👏 WAY 👏

#CLEvsDEN | @nrfant https://t.co/6Qez10bRBL",WPS,TV424,North Little Rock,#TeamFuckaTeam #1deep4life,719,False,958,55733,Thu Oct 01 13:17:52 +0000 2009,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
18,Sun Nov 03 22:49:13 +0000 2019,RT @gkittle46: Let’s gooooo @nrfant #kirksdawgs https://t.co/kbrd2lYcxf,@br@m :),abraamroe94,"Texas, USA",abram_nathaniel 👻,236,False,205,589,Thu Jan 24 01:57:19 +0000 2019,False,,0,0,0,False,False,[{'text': 'kirksdawgs'}],en,CLEvsDEN,5.0
19,Sun Nov 03 22:49:14 +0000 2019,"RT @Broncos: HE 👏 COULD 👏 GO 👏 ALL 👏 THE 👏 WAY 👏

#CLEvsDEN | @nrfant https://t.co/6Qez10bRBL",Johnny Law and the Disturbance,JohnnyLaw415,"Denver, CO",The Right to Remain Loud,8,False,113,219,Tue Aug 07 14:58:34 +0000 2018,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
20,Sun Nov 03 22:49:16 +0000 2019,"Why don’t you run, Baker? #CLEvsDEN",Wayne Tracker,maradodr,"Oxford, Ohio","I heard the news, baby",252,False,1037,6466,Thu Aug 28 17:49:15 +0000 2008,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
21,Sun Nov 03 22:49:19 +0000 2019,"Ok, #CLEvsDEN #Browns can we get in the end zone here? Come on Freddie!! 1 minute, let's go @Browns",Gary S.,Go_Browns2019,"Alabama, USA","Born and raised in Northern Ohio. Browns, Cavs, Indians, Formula 1, NASCAR",439,False,1252,1630,Mon Mar 19 19:11:04 +0000 2012,True,,0,0,0,False,False,"[{'text': 'Browns'}, {'text': 'Browns'}]",en,CLEvsDEN,7.0920000000000005
22,Sun Nov 03 22:49:19 +0000 2019,Odell's #Joker cleats are awesome! #Browns #CLEvsDEN,🔨,BrownsBacker15,"Northeast, USA","I chose this. Loyalty over intelligence. ""If you don't wear brown & orange, you don't matter."" Talking #Browns with fellow fans.",307,False,183,3397,Tue Jan 23 22:27:36 +0000 2018,False,,0,0,0,False,False,"[{'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}]",en,CLEvsDEN,8.294
23,Sun Nov 03 22:49:21 +0000 2019,Wtf is w/ Landry and Beckham? For that matter where the flock is Kitchens before their sorry asses take the field t… https://t.co/AFVriZlbVI,Bart Russell,bartrussell4,,,108,False,341,793,Wed Feb 26 17:32:08 +0000 2014,False,,0,0,0,False,False,[],en,CLEvsDEN,1.9379999999999997
24,Sun Nov 03 22:49:21 +0000 2019,"I’d tell you to come over to the dark side, but it’s less than desirable.",Sam Blackburn,SamBlackburnTR,"Zanesville, Ohio","Sports reporter at the Zanesville (Ohio) Times Recorder. Still in the rough, trying to get up and down. #trnow #trhss",4189,True,1760,29649,Mon Aug 23 21:06:41 +0000 2010,True,,0,0,0,False,False,[],en,CLEvsDEN,6.839500000000001
25,Sun Nov 03 22:49:23 +0000 2019,RT @ArRecruitingGuy: No. 2 for @BrandonAllen_10 https://t.co/ao0B5JKbq2,WPS,TV424,North Little Rock,#TeamFuckaTeam #1deep4life,719,False,958,55734,Thu Oct 01 13:17:52 +0000 2009,False,,0,0,0,False,False,[],en,CLEvsDEN,3.5199999999999996
26,Sun Nov 03 22:49:23 +0000 2019,"Come n baker I done told everyone oh the new Jim McMahon, step it up #CLEvsDEN",True Prophit,HurdKinghurd,,,164,False,142,19332,Wed Aug 21 20:43:59 +0000 2013,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
27,Sun Nov 03 22:49:31 +0000 2019,".@bakermayfield finds Hodge for the first down!! Big catch!! 

#Browns | #CLEvsDEN",BrownsAccess,BrownsAccess,"Cleveland, OH",http://BrownsAccess.com Follow for live coverage of the #Browns #DawgPound #BrownsTwitter #DawgCheck,6759,False,4974,6571,Mon Jun 11 03:53:40 +0000 2018,False,,0,0,0,False,False,"[{'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}]",en,CLEvsDEN,5.0
28,Sun Nov 03 22:49:33 +0000 2019,RT @Dweez187: The Browns are going to have more broken tackles than points at this rate #CLEvsDEN #Browns,🤡Growing Pains🤡,AllAboutThe216,out of sight,All about The Mighty Arsenal The Cleveland Browns The New York Red Bulls,383,False,972,32639,Sun Oct 20 16:55:15 +0000 2013,True,,0,0,0,False,False,"[{'text': 'Browns'}, {'text': 'Browns'}]",en,CLEvsDEN,2.3720000000000003
29,Sun Nov 03 22:49:39 +0000 2019,"RT @NFL: Noah Fant!

75-yard touchdown for the @Broncos rookie TE! #CLEvsDEN @nrfant 

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on…",Devan,HookEmDevo,"Ankeny, IA","Sports fan. @TexasFootball and Iowa @HawkeyeFootball. Indianapolis @Colts, Boston @Celtics, Pittsburgh @Penguins, Los Angeles @Dodgers, @WWE & @AEWrestling",510,False,1998,32548,Tue Apr 28 17:17:15 +0000 2009,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.986
30,Sun Nov 03 22:49:41 +0000 2019,"What are your thoughts on @OBJ 's Joker cleats?

🏈#CLEvsDEN
📺@7mate
📱https://t.co/GOjU1jWBDw https://t.co/6PNcXOqXPG",7Sport,7Sport,Australia,Official Twitter account for 7Sport online.,60533,True,2610,118974,Sat Mar 07 09:51:15 +0000 2009,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.640000000000001
31,Sun Nov 03 22:49:43 +0000 2019,#CLEvsDEN  where’s Higgins ?,miketerrance,lmikelee,"Washington, DC",,124,False,395,23431,Sun May 11 20:49:12 +0000 2014,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
32,Sun Nov 03 22:49:47 +0000 2019,"RT @NFL: COURTLAND SUTTON WANTED IT 💪💪

@SuttonCourtland | #CLEvsDEN

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t…",Fernando,Ochoa016,"Westminster, CO",CO Native🇲🇽 Ariel 💛,77,False,483,1032,Sun Sep 25 20:29:48 +0000 2016,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.553000000000001
33,Sun Nov 03 22:49:49 +0000 2019,RT @gkittle46: Let’s gooooo @nrfant #kirksdawgs https://t.co/kbrd2lYcxf,Christy Armstrong,ShoeMama4,"Nashville, TN","I am the proud wife of Lewis Armstrong Jr and mother of 4 (Ciara, Tiara, Iyana, and Jayden).",495,False,2818,20228,Fri Mar 19 20:27:30 +0000 2010,False,,0,0,0,False,False,[{'text': 'kirksdawgs'}],en,CLEvsDEN,5.0
34,Sun Nov 03 22:49:50 +0000 2019,"RT @Broncos: You got Sutton'd. 😏

#CLEvsDEN | @SuttonCourtland https://t.co/cG1C8mdClH",Jason Barber,MrBarberJ,,Christian. Husband. Father of 3. Educator.,72,False,222,813,Tue Aug 06 04:09:38 +0000 2019,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
35,Sun Nov 03 22:49:50 +0000 2019,@obj literally wearing clown shoes 👀 #nfl #obj #CLEvsDEN https://t.co/sB5fvGA15x,Adam Stark,AdamStark117,United States,Follow @pitch_this_pod,29,False,81,95,Sun May 28 23:35:46 +0000 2017,False,,0,0,0,False,False,"[{'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}]",en,CLEvsDEN,5.0
36,Sun Nov 03 22:49:53 +0000 2019,"RT @NFL: Noah Fant!

75-yard touchdown for the @Broncos rookie TE! #CLEvsDEN @nrfant 

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on…",Christy Armstrong,ShoeMama4,"Nashville, TN","I am the proud wife of Lewis Armstrong Jr and mother of 4 (Ciara, Tiara, Iyana, and Jayden).",495,False,2818,20229,Fri Mar 19 20:27:30 +0000 2010,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.986
37,Sun Nov 03 22:49:55 +0000 2019,#ClevelandBrowns vs. #DenverBroncos | #NFL #WEEK9 | Predictions #NFL100 #Madden20 #Cleveland #Browns #CLE… https://t.co/Lt5xwWaTL0,C. Mervyn Graham,Daminous_Purity,United Kingdom,#Youtuber #Minister #Influencer #Actor #PublicFigure #YouTube #NFL #FIFA #LFC http://daminouspurity.wix.com/mervyn Contact mervyn.countgraham@gmail.com,418611,False,421180,576176,Mon Dec 28 13:08:48 +0000 2009,True,,0,0,0,False,False,"[{'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}]",fr,CLEvsDEN,5.0
38,Sun Nov 03 22:49:57 +0000 2019,"RT @Browns: 😈 

#CLEvsDEN https://t.co/1GOQuEdxpa",WeAreNFLSU,WeAreNFLSU,,Official Twitter account of NFLSU @LSUFOOTBALL,982,False,157,207,Mon Aug 26 20:37:06 +0000 2019,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],und,CLEvsDEN,7.2940000000000005
39,Sun Nov 03 22:49:58 +0000 2019,"RT @NFL: COURTLAND SUTTON WANTED IT 💪💪

@SuttonCourtland | #CLEvsDEN

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t…",DB4L,alenatino1,,BRONCOGANG,14,False,102,29,Sat Oct 26 17:17:00 +0000 2019,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.553000000000001
40,Sun Nov 03 22:49:59 +0000 2019,#ClevelandBrowns vs. #DenverBroncos | #NFL #WEEK9 | Predictions #NFL100 #Madden20 #Cleveland #Browns #CLE… https://t.co/w5YlAljspS,C. Mervyn Graham,Daminous_Purity,United Kingdom,#Youtuber #Minister #Influencer #Actor #PublicFigure #YouTube #NFL #FIFA #LFC http://daminouspurity.wix.com/mervyn Contact mervyn.countgraham@gmail.com,418611,False,421180,576182,Mon Dec 28 13:08:48 +0000 2009,True,,0,0,0,False,False,"[{'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}, {'text': 'CLE'}]",fr,CLEvsDEN,5.0
41,Sun Nov 03 22:49:59 +0000 2019,"hey Hodge can play WR...

but why isn't Higgins pla...

nevermind 

#Browns #CLEvsDEN",Fucking Football Nerd (FUH-👑-🏈-🤓),NeverDoubt6,OH-I-O,"(FUH-👑-🏈-🤓) ~ #Browns Twitter ~ decorated veteran of the SashiWarz ~ CLE  ~ NEVER ONCE doubted 6

Never block! Never mute",4275,False,3926,23068,Fri Apr 22 17:30:50 +0000 2016,True,,0,0,0,False,False,"[{'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}]",en,CLEvsDEN,5.8895
42,Sun Nov 03 22:50:00 +0000 2019,Why didn’t he run corner for 1 F yard.  #CLEvsDEN,Louie,Bigglou,,All things CLE. CLE Born and bread! Never forget where you come from.,21,False,148,1078,Fri Mar 27 16:33:41 +0000 2009,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
43,Sun Nov 03 22:50:01 +0000 2019,Can someone on the @Browns please tell @bakermayfield to please RUN when he has a chance! 🤔🙈 #brownskingirl #CLEvsDEN,Carl Mathews Jr,CarlMathewsJr2,"Ohio, USA",,0,False,63,8,Sun Oct 13 23:45:19 +0000 2019,False,,0,0,0,False,False,"[{'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}]",en,CLEvsDEN,8.544
44,Sun Nov 03 22:50:05 +0000 2019,I really need the @Browns to win so everyone can stop hating on me for being a @bakermayfield fan #CLEvsDEN,steph,stephhgiff,"Worcester, MA",👽,129,False,272,4577,Tue Oct 18 19:49:55 +0000 2011,True,"{'id': '012773096cf4c4a0', 'url': 'https://api.twitter.com/1.1/geo/id/012773096cf4c4a0.json', 'place_type': 'city', 'name': 'Millbury', 'full_name': 'Millbury, MA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-71.798748, 42.141316], [-71.798748, 42.237923], [-71.724739, 42.237923], [-71.724739, 42.141316]]]}, 'attributes': {}}",0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.4325
45,Sun Nov 03 22:50:06 +0000 2019,Superstar,Hamza,doukalli,"El-Jadida, Denver. ",Arsenal. Broncos. Morocco. BattleRap,235,False,390,7818,Sun May 17 19:52:13 +0000 2009,False,,0,0,0,False,False,[],en,CLEvsDEN,5.0
46,Sun Nov 03 22:50:08 +0000 2019,"RT @NFL: COURTLAND SUTTON WANTED IT 💪💪

@SuttonCourtland | #CLEvsDEN

📺: CBS
📱: NFL app // Yahoo Sports app
Watch free on mobile: https://t…",Nate Sherman,NateESherman,"Casa Grande, AZ","Owner of @LakerfanDiehard. I retweet a lot and followback. Im a @Lakers and @WWE fan born and raised. Fan of Cena, Styles, Reigns, Rollins, Braun, Charlotte etc",3348,False,1687,194528,Thu May 02 06:47:48 +0000 2013,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.553000000000001
47,Sun Nov 03 22:50:12 +0000 2019,What did Higgins do to Freddie?  Call him a clown...? #CLEvsDEN,🇺🇸JPOL6🇺🇸,j_t_pol,"Ohio, USA","NE Ohio/LEO/Browns, Cavs, Indians, Bucks / Patriotic, Conservative/Supporter-2A/Wall/POTUS 2020/MAGA/KAG/Military/1stRespndrs",3796,False,5001,10409,Wed Aug 24 21:49:30 +0000 2016,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
48,Sun Nov 03 22:50:14 +0000 2019,Lets Go #BroncosCountry #CLEvsDEN,NikoGreen78,GreenMcLovin,"St. Catharines, Ontario",Hotshot Canadian Dirtdogg Operating Engineer Real Deal Dad Bod Father of 3 cute lil' bastards 💚@GreenMagiko🖤 #HereWeGo #OneEmpire #OilCountry #LetsGoMcHockey,2335,False,4989,39132,Fri Mar 21 22:05:06 +0000 2014,True,,0,0,0,False,False,"[{'text': 'CLEvsDEN'}, {'text': 'CLEvsDEN'}]",en,CLEvsDEN,5.0
49,Sun Nov 03 22:50:15 +0000 2019,#CLEvsDEN,Just K,Speshlk0510,Stuck in the middle,"Author,Mom,Rebel,RCPM🎸 junkie, #ThunderUp 🏀
#TRUMP/President! 
FB @FuctupMike @SeanHannity @GenFlynn @therealroseanne",10266,False,11265,96952,Sat Jan 10 20:14:18 +0000 2009,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],und,CLEvsDEN,5.0
50,Sun Nov 03 22:50:17 +0000 2019,Can’t believe we’re talking shoes! #CLEvsDEN,Simon Parkinson 🏈,BrownsUKSimon,"Preston, Lancs, UK.",NFL. Cleveland Browns fan since 1987. Burnley FC. Host of the @DundeeNFL 4th Down and Out podcast. Views are my own.,527,False,923,8974,Thu Mar 08 20:16:28 +0000 2012,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
51,Sun Nov 03 22:50:20 +0000 2019,#CLEvsDEN I feel like Freddie Kitchens constantly forgets you get 3 timeouts per half and they don't roll over. Use them.,GDiddy64,GDiddy64,,,3,False,0,72,Sun Sep 08 22:52:15 +0000 2019,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,6.806
52,Sun Nov 03 22:50:26 +0000 2019,Catch of the year!,Sabali,EnzoReboot,,Broncos Nation/Pacers Nation,135,False,80,2531,Tue Feb 15 05:29:48 +0000 2011,True,,0,0,0,False,False,[],en,CLEvsDEN,5.0
53,Sun Nov 03 22:50:31 +0000 2019,Baker could run for a first down and he chooses to throw the ball out of bounds.  #CLEvsDEN,oh yeah,gobrowns2020,United States,just hanging,174,False,423,7631,Wed Mar 25 05:52:21 +0000 2009,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
54,Sun Nov 03 22:50:31 +0000 2019,I’m glad @obj was able to make it about yourself again with his stupid shoes. Focus on being a GD teammate a not a… https://t.co/2O6zSxUIRd,Richard Goodman,RichEd316,,,30,False,122,1108,Sun Aug 23 16:46:05 +0000 2015,True,"{'id': '1bfa2356a7539b5c', 'url': 'https://api.twitter.com/1.1/geo/id/1bfa2356a7539b5c.json', 'place_type': 'city', 'name': 'Fern Creek', 'full_name': 'Fern Creek, KY', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-85.622925, 38.124876], [-85.622925, 38.181516], [-85.559153, 38.181516], [-85.559153, 38.124876]]]}, 'attributes': {}}",0,0,0,False,False,[],en,CLEvsDEN,4.4864999999999995
55,Sun Nov 03 22:50:39 +0000 2019,"RT @Broncos: OH MY, SUTTON!!!!!!!!

#CLEvsDEN https://t.co/xKkcoIty5A",FirstDownDonte,Firstdowndonte,,Lover of Broncos and Chihuahua's-- Go #Broncos,1835,False,1469,68216,Tue Jun 30 05:16:39 +0000 2015,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
56,Sun Nov 03 22:50:41 +0000 2019,"RT @Broncos: +3 🙌

@thekidmcmanus' 43-yard field goal is good!

#CLEvsDEN https://t.co/ukE1qUURab",NastyMama,beausjo,Oregon,"NastyWoman, Breast cancer survivor, Boomer, Ret ICU RN who bleeds blue, Politics, Women's Rights, GunControl, ClimateChange, Animals, Cannabis.",2153,False,2614,50093,Sun Feb 22 14:26:40 +0000 2009,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,7.462999999999999
57,Sun Nov 03 22:50:43 +0000 2019,"RT @Broncos: You got Sutton'd. 😏

#CLEvsDEN | @SuttonCourtland https://t.co/cG1C8mdClH",Crystal Asuncion,CrystalAsuncion,"Colorado Springs, CO",,30,False,260,168,Sun Jun 21 22:37:29 +0000 2015,False,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],en,CLEvsDEN,5.0
58,Sun Nov 03 22:50:43 +0000 2019,"RT @Browns: 😈 

#CLEvsDEN https://t.co/1GOQuEdxpa",IT'S ALL TRIBE™,ItsAllTribe,#TribeTown,#RallyTogether #TribeTown #ClevelandRocks #Dan6erous #BakerBakerTDmaker #BeTheFight #Cavs,2873,False,4980,20697,Mon Jul 01 16:31:03 +0000 2013,True,,0,0,0,False,False,[{'text': 'CLEvsDEN'}],und,CLEvsDEN,7.2940000000000005
